E7549C72	South Africa	FinUSB Suite	2010-06-22 00:00:00	2011-06-30 00:00:00		13080	Yes
E7549C72	South Africa	FinUSB Suite	2010-06-22 02:00:00	2013-01-11 01:00:00		13080	Yes
E7549C72	South Africa	FinUSB Suite	2010-06-22 02:00:00	2013-01-11 01:00:00		13080	Yes
E7549C72	South Africa	FinSpy	2009-09-02 02:00:00	2013-01-11 01:00:00	Base license + 100 targets + 3 agents	526200	Yes
E7549C72	South Africa	FinFly USB	2009-09-02 02:00:00	2013-01-11 01:00:00		4620	Yes
E7549C72	South Africa	FinFly LAN	2009-09-10 02:00:00	2013-01-11 01:00:00		32580	Yes
E7549C72	South Africa	FinIntrusion Kit	2012-03-17 01:00:00	2013-03-18 01:00:00		30600	Yes
E7549C72	South Africa	FinIntrusion Kit	2012-03-17 01:00:00	2013-03-18 01:00:00		30600	Yes
E7549C72	South Africa	FinFly LAN	2012-03-17 01:00:00	2013-03-18 01:00:00		32580	Yes
E7549C72	South Africa	FinFly LAN	2012-03-17 01:00:00	2013-03-18 01:00:00		32580	Yes
E7549C72	South Africa	FinIntrusion Kit	2012-03-17 01:00:00	2014-04-29 02:00:00		30600	
E7549C72	South Africa	FinIntrusion Kit	2012-03-17 01:00:00	2014-04-29 02:00:00		30600	
E7549C72	South Africa	FinFly USB	2009-09-02 02:00:00	2014-04-29 02:00:00		4620	
E7549C72	South Africa	FinSpy	2009-09-02 02:00:00	2014-04-29 02:00:00	Base license + 100 targets + 3 agents	526200	
E7549C72	South Africa	FinUSB Suite	2010-06-22 02:00:00	2014-04-29 02:00:00		13080	
E7549C72	South Africa	FinUSB Suite	2010-06-22 02:00:00	2014-04-29 02:00:00		13080	
E7549C72	South Africa	FinFly LAN	2012-03-17 01:00:00	2014-04-29 02:00:00		32580	
E7549C72	South Africa	FinFly LAN	2012-03-17 01:00:00	2014-04-29 02:00:00		32580	
DDCD64A2	Bahrain	FinSpy	2010-10-28 00:00:00	2011-10-30 00:00:00	Base license + 10 targets + 1 agents	190800	Yes
DDCD64A2	Bahrain	FinFly USB	2010-10-28 00:00:00	2011-10-30 00:00:00		4620	Yes
DDCD64A2	Bahrain	FinSpy	2011-02-09 01:00:00	2012-02-11 01:00:00	Base license + 30 targets + 3 agents	307200	Yes
DDCD64A2	Bahrain	FinFly USB	2011-02-09 01:00:00	2012-02-11 01:00:00		4620	Yes
DDCD64A2	Bahrain	FinFly Web	2012-02-07 01:00:00	2013-02-11 01:00:00		36600	
DDCD64A2	Bahrain	FinSpy	2011-02-09 01:00:00	2013-02-11 01:00:00	Base license + 30 targets + 3 agents	307200	
DDCD64A2	Bahrain	FinFly USB	2011-02-09 01:00:00	2013-02-11 01:00:00		4620	
0DBB5B36		FinFly LAN	2010-03-16 00:00:00	2011-04-01 00:00:00		32580	Yes
0DBB5B36		FinUSB Suite	2010-03-16 00:00:00	2011-04-01 00:00:00		13080	Yes
0DBB5B36		FinSpy	2010-03-22 00:00:00	2011-04-01 00:00:00	Base license + 5 targets + 1 agents	179100	Yes
0DBB5B36		FinFly USB	2010-03-22 00:00:00	2011-04-01 00:00:00		4620	Yes
0DBB5B36		FinSpy	2010-03-22 01:00:00	2012-10-31 01:00:00	Base license + 5 targets + 1 agents	179100	
0DBB5B36		FinFly LAN	2010-03-16 01:00:00	2012-10-31 01:00:00		32580	
0DBB5B36		FinFly USB	2010-03-22 01:00:00	2012-10-31 01:00:00		4620	
0988BAEB		FinUSB Suite	2010-07-24 00:00:00	2011-09-30 00:00:00		13080	Yes
0988BAEB		FinSpy	2010-07-24 00:00:00	2011-09-30 00:00:00	Base license + 60 targets + 4 agents	444000	Yes
0988BAEB		FinFly USB	2010-07-24 00:00:00	2011-09-30 00:00:00		4620	Yes
0988BAEB		FinUSB Suite	2010-07-24 02:00:00	2012-03-15 01:00:00		13080	Yes
0988BAEB		FinSpy	2010-07-24 02:00:00	2012-03-15 01:00:00	Base license + 60 targets + 4 agents	444000	Yes
0988BAEB		FinFly USB	2010-07-24 02:00:00	2012-03-15 01:00:00		4620	Yes
0988BAEB		FinSpy	2010-07-24 02:00:00	2013-03-01 01:00:00	Base license + 60 targets + 4 agents	444000	Yes
0988BAEB		FinFly USB	2010-07-24 02:00:00	2013-03-01 01:00:00		4620	Yes
0988BAEB		FinUSB Suite	2010-07-24 02:00:00	2013-03-01 01:00:00		13080	Yes
0988BAEB		FinFly Web	2012-08-04 02:00:00	2013-08-09 02:00:00		36600	
0988BAEB		FinSpy	2010-07-24 02:00:00	2014-03-05 01:00:00	Base license + 60 targets + 4 agents	444000	Yes
